buffer_id,Buffer_times,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
1,-1,664.0,4.0,660.0,13,6.373366117477417
2,-1,664.0,4.0,660.0,13,6.373366117477417
3,-1,664.0,4.0,660.0,13,6.373366117477417
4,-1,664.0,4.0,660.0,13,6.373366117477417
5,-1,664.0,4.0,660.0,13,6.373366117477417
6,-1,664.0,4.0,660.0,13,6.373366117477417
7,-1,664.0,4.0,660.0,13,6.373366117477417
8,-1,664.0,4.0,660.0,13,6.373366117477417
9,-1,664.0,4.0,660.0,13,6.373366117477417
10,-1,664.0,4.0,660.0,13,6.373366117477417
11,-1,664.0,4.0,660.0,13,6.373366117477417
12,-1,664.0,4.0,660.0,13,6.373366117477417
13,0,664.0,4.0,660.0,13,6.373366117477417
14,0,664.0,4.0,660.0,13,6.373366117477417
15,0,664.0,4.0,660.0,13,6.373366117477417
16,0,664.0,4.0,660.0,13,6.373366117477417
17,0,664.0,4.0,660.0,13,6.373366117477417
18,0,664.0,4.0,660.0,13,6.373366117477417
19,0,664.0,4.0,660.0,13,6.373366117477417
20,-1,664.0,4.0,660.0,13,6.373366117477417
21,0,664.0,4.0,660.0,13,6.373366117477417
22,-1,664.0,4.0,660.0,13,6.373366117477417
23,0,664.0,4.0,660.0,13,6.373366117477417
24,0,664.0,4.0,660.0,13,6.373366117477417
25,1,664.0,4.0,660.0,13,6.373366117477417
26,0,664.0,4.0,660.0,13,6.373366117477417
27,0,664.0,4.0,660.0,13,6.373366117477417
28,0,664.0,4.0,660.0,13,6.373366117477417
29,0,664.0,4.0,660.0,13,6.373366117477417
30,0,664.0,4.0,660.0,13,6.373366117477417
31,0,664.0,4.0,660.0,13,6.373366117477417
32,0,664.0,4.0,660.0,13,6.373366117477417
33,1,664.0,4.0,660.0,13,6.373366117477417
34,0,664.0,4.0,660.0,13,6.373366117477417
35,0,664.0,4.0,660.0,13,6.373366117477417
36,0,664.0,4.0,660.0,13,6.373366117477417
37,0,664.0,4.0,660.0,13,6.373366117477417
38,-1,664.0,4.0,660.0,13,6.373366117477417
39,0,664.0,4.0,660.0,13,6.373366117477417
40,-1,664.0,4.0,660.0,13,6.373366117477417
41,0,664.0,4.0,660.0,13,6.373366117477417
42,0,664.0,4.0,660.0,13,6.373366117477417
43,0,664.0,4.0,660.0,13,6.373366117477417
44,-1,664.0,4.0,660.0,13,6.373366117477417
45,0,664.0,4.0,660.0,13,6.373366117477417
46,0,664.0,4.0,660.0,13,6.373366117477417
47,0,664.0,4.0,660.0,13,6.373366117477417
48,0,664.0,4.0,660.0,13,6.373366117477417
49,0,664.0,4.0,660.0,13,6.373366117477417
50,0,664.0,4.0,660.0,13,6.373366117477417
51,0,664.0,4.0,660.0,13,6.373366117477417
52,-1,664.0,4.0,660.0,13,6.373366117477417
53,0,664.0,4.0,660.0,13,6.373366117477417
54,0,664.0,4.0,660.0,13,6.373366117477417
55,0,664.0,4.0,660.0,13,6.373366117477417
56,0,664.0,4.0,660.0,13,6.373366117477417
57,0,664.0,4.0,660.0,13,6.373366117477417
58,0,664.0,4.0,660.0,13,6.373366117477417
59,0,664.0,4.0,660.0,13,6.373366117477417
60,-1,664.0,4.0,660.0,13,6.373366117477417
61,0,664.0,4.0,660.0,13,6.373366117477417
62,1,664.0,4.0,660.0,13,6.373366117477417
63,0,664.0,4.0,660.0,13,6.373366117477417
64,0,664.0,4.0,660.0,13,6.373366117477417
65,0,664.0,4.0,660.0,13,6.373366117477417
66,0,664.0,4.0,660.0,13,6.373366117477417
67,0,664.0,4.0,660.0,13,6.373366117477417
68,0,664.0,4.0,660.0,13,6.373366117477417
69,2,664.0,4.0,660.0,13,6.373366117477417
70,0,664.0,4.0,660.0,13,6.373366117477417
71,0,664.0,4.0,660.0,13,6.373366117477417
72,0,664.0,4.0,660.0,13,6.373366117477417
73,0,664.0,4.0,660.0,13,6.373366117477417
74,0,664.0,4.0,660.0,13,6.373366117477417
75,0,664.0,4.0,660.0,13,6.373366117477417
76,0,664.0,4.0,660.0,13,6.373366117477417
77,0,664.0,4.0,660.0,13,6.373366117477417
78,0,664.0,4.0,660.0,13,6.373366117477417
79,0,664.0,4.0,660.0,13,6.373366117477417
80,0,664.0,4.0,660.0,13,6.373366117477417
81,0,664.0,4.0,660.0,13,6.373366117477417
82,0,664.0,4.0,660.0,13,6.373366117477417
83,0,664.0,4.0,660.0,13,6.373366117477417
84,-1,664.0,4.0,660.0,13,6.373366117477417
85,0,664.0,4.0,660.0,13,6.373366117477417
86,1,664.0,4.0,660.0,13,6.373366117477417
87,0,664.0,4.0,660.0,13,6.373366117477417
88,0,664.0,4.0,660.0,13,6.373366117477417
89,0,664.0,4.0,660.0,13,6.373366117477417
90,0,664.0,4.0,660.0,13,6.373366117477417
91,0,664.0,4.0,660.0,13,6.373366117477417
92,0,664.0,4.0,660.0,13,6.373366117477417
93,0,664.0,4.0,660.0,13,6.373366117477417
94,0,664.0,4.0,660.0,13,6.373366117477417
95,0,664.0,4.0,660.0,13,6.373366117477417
96,0,664.0,4.0,660.0,13,6.373366117477417
97,0,664.0,4.0,660.0,13,6.373366117477417
98,1,664.0,4.0,660.0,13,6.373366117477417
99,0,664.0,4.0,660.0,13,6.373366117477417
100,0,664.0,4.0,660.0,13,6.373366117477417
101,0,664.0,4.0,660.0,13,6.373366117477417
102,0,664.0,4.0,660.0,13,6.373366117477417
103,0,664.0,4.0,660.0,13,6.373366117477417
104,0,664.0,4.0,660.0,13,6.373366117477417
105,0,664.0,4.0,660.0,13,6.373366117477417
106,0,664.0,4.0,660.0,13,6.373366117477417
107,0,664.0,4.0,660.0,13,6.373366117477417
108,-1,664.0,4.0,660.0,13,6.373366117477417
109,0,664.0,4.0,660.0,13,6.373366117477417
110,0,664.0,4.0,660.0,13,6.373366117477417
111,0,664.0,4.0,660.0,13,6.373366117477417
112,0,664.0,4.0,660.0,13,6.373366117477417
113,2,664.0,4.0,660.0,13,6.373366117477417
114,0,664.0,4.0,660.0,13,6.373366117477417
115,0,664.0,4.0,660.0,13,6.373366117477417
116,0,664.0,4.0,660.0,13,6.373366117477417
117,1,664.0,4.0,660.0,13,6.373366117477417
118,0,664.0,4.0,660.0,13,6.373366117477417
119,0,664.0,4.0,660.0,13,6.373366117477417
120,0,664.0,4.0,660.0,13,6.373366117477417
121,0,664.0,4.0,660.0,13,6.373366117477417
122,0,664.0,4.0,660.0,13,6.373366117477417
123,0,664.0,4.0,660.0,13,6.373366117477417
124,0,664.0,4.0,660.0,13,6.373366117477417
125,0,664.0,4.0,660.0,13,6.373366117477417
126,0,664.0,4.0,660.0,13,6.373366117477417
127,0,664.0,4.0,660.0,13,6.373366117477417
128,0,664.0,4.0,660.0,13,6.373366117477417
