buffer_id,Buffer_times,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
1,-1,263.0,9.0,254.0,8,2.171384811401367
2,-1,263.0,9.0,254.0,8,2.171384811401367
3,-1,263.0,9.0,254.0,8,2.171384811401367
4,-1,263.0,9.0,254.0,8,2.171384811401367
5,-1,263.0,9.0,254.0,8,2.171384811401367
6,-1,263.0,9.0,254.0,8,2.171384811401367
7,-1,263.0,9.0,254.0,8,2.171384811401367
8,-1,263.0,9.0,254.0,8,2.171384811401367
9,-1,263.0,9.0,254.0,8,2.171384811401367
10,-1,263.0,9.0,254.0,8,2.171384811401367
11,-1,263.0,9.0,254.0,8,2.171384811401367
12,-1,263.0,9.0,254.0,8,2.171384811401367
13,0,263.0,9.0,254.0,8,2.171384811401367
14,0,263.0,9.0,254.0,8,2.171384811401367
15,0,263.0,9.0,254.0,8,2.171384811401367
16,0,263.0,9.0,254.0,8,2.171384811401367
17,0,263.0,9.0,254.0,8,2.171384811401367
18,0,263.0,9.0,254.0,8,2.171384811401367
19,0,263.0,9.0,254.0,8,2.171384811401367
20,0,263.0,9.0,254.0,8,2.171384811401367
21,0,263.0,9.0,254.0,8,2.171384811401367
22,0,263.0,9.0,254.0,8,2.171384811401367
23,0,263.0,9.0,254.0,8,2.171384811401367
24,-1,263.0,9.0,254.0,8,2.171384811401367
25,0,263.0,9.0,254.0,8,2.171384811401367
26,-1,263.0,9.0,254.0,8,2.171384811401367
27,0,263.0,9.0,254.0,8,2.171384811401367
28,-1,263.0,9.0,254.0,8,2.171384811401367
29,0,263.0,9.0,254.0,8,2.171384811401367
30,0,263.0,9.0,254.0,8,2.171384811401367
31,0,263.0,9.0,254.0,8,2.171384811401367
32,0,263.0,9.0,254.0,8,2.171384811401367
33,0,263.0,9.0,254.0,8,2.171384811401367
34,-1,263.0,9.0,254.0,8,2.171384811401367
35,0,263.0,9.0,254.0,8,2.171384811401367
36,-1,263.0,9.0,254.0,8,2.171384811401367
37,0,263.0,9.0,254.0,8,2.171384811401367
38,0,263.0,9.0,254.0,8,2.171384811401367
39,0,263.0,9.0,254.0,8,2.171384811401367
40,0,263.0,9.0,254.0,8,2.171384811401367
41,1,263.0,9.0,254.0,8,2.171384811401367
42,0,263.0,9.0,254.0,8,2.171384811401367
43,0,263.0,9.0,254.0,8,2.171384811401367
44,0,263.0,9.0,254.0,8,2.171384811401367
45,0,263.0,9.0,254.0,8,2.171384811401367
46,1,263.0,9.0,254.0,8,2.171384811401367
47,0,263.0,9.0,254.0,8,2.171384811401367
48,0,263.0,9.0,254.0,8,2.171384811401367
49,0,263.0,9.0,254.0,8,2.171384811401367
50,0,263.0,9.0,254.0,8,2.171384811401367
51,0,263.0,9.0,254.0,8,2.171384811401367
52,-1,263.0,9.0,254.0,8,2.171384811401367
53,0,263.0,9.0,254.0,8,2.171384811401367
54,0,263.0,9.0,254.0,8,2.171384811401367
55,0,263.0,9.0,254.0,8,2.171384811401367
56,-1,263.0,9.0,254.0,8,2.171384811401367
57,0,263.0,9.0,254.0,8,2.171384811401367
58,-1,263.0,9.0,254.0,8,2.171384811401367
59,0,263.0,9.0,254.0,8,2.171384811401367
60,-1,263.0,9.0,254.0,8,2.171384811401367
61,0,263.0,9.0,254.0,8,2.171384811401367
62,-1,263.0,9.0,254.0,8,2.171384811401367
63,0,263.0,9.0,254.0,8,2.171384811401367
64,0,263.0,9.0,254.0,8,2.171384811401367
65,0,263.0,9.0,254.0,8,2.171384811401367
66,-1,263.0,9.0,254.0,8,2.171384811401367
67,0,263.0,9.0,254.0,8,2.171384811401367
68,-1,263.0,9.0,254.0,8,2.171384811401367
69,0,263.0,9.0,254.0,8,2.171384811401367
70,0,263.0,9.0,254.0,8,2.171384811401367
71,0,263.0,9.0,254.0,8,2.171384811401367
72,0,263.0,9.0,254.0,8,2.171384811401367
73,0,263.0,9.0,254.0,8,2.171384811401367
74,-1,263.0,9.0,254.0,8,2.171384811401367
75,0,263.0,9.0,254.0,8,2.171384811401367
76,-1,263.0,9.0,254.0,8,2.171384811401367
77,0,263.0,9.0,254.0,8,2.171384811401367
78,0,263.0,9.0,254.0,8,2.171384811401367
79,0,263.0,9.0,254.0,8,2.171384811401367
80,0,263.0,9.0,254.0,8,2.171384811401367
81,0,263.0,9.0,254.0,8,2.171384811401367
82,0,263.0,9.0,254.0,8,2.171384811401367
83,0,263.0,9.0,254.0,8,2.171384811401367
84,-1,263.0,9.0,254.0,8,2.171384811401367
85,0,263.0,9.0,254.0,8,2.171384811401367
86,0,263.0,9.0,254.0,8,2.171384811401367
87,0,263.0,9.0,254.0,8,2.171384811401367
88,0,263.0,9.0,254.0,8,2.171384811401367
89,0,263.0,9.0,254.0,8,2.171384811401367
90,0,263.0,9.0,254.0,8,2.171384811401367
91,0,263.0,9.0,254.0,8,2.171384811401367
92,0,263.0,9.0,254.0,8,2.171384811401367
93,0,263.0,9.0,254.0,8,2.171384811401367
94,0,263.0,9.0,254.0,8,2.171384811401367
95,0,263.0,9.0,254.0,8,2.171384811401367
96,0,263.0,9.0,254.0,8,2.171384811401367
97,0,263.0,9.0,254.0,8,2.171384811401367
98,1,263.0,9.0,254.0,8,2.171384811401367
99,0,263.0,9.0,254.0,8,2.171384811401367
100,0,263.0,9.0,254.0,8,2.171384811401367
101,0,263.0,9.0,254.0,8,2.171384811401367
102,0,263.0,9.0,254.0,8,2.171384811401367
103,0,263.0,9.0,254.0,8,2.171384811401367
104,0,263.0,9.0,254.0,8,2.171384811401367
105,0,263.0,9.0,254.0,8,2.171384811401367
106,0,263.0,9.0,254.0,8,2.171384811401367
107,0,263.0,9.0,254.0,8,2.171384811401367
108,0,263.0,9.0,254.0,8,2.171384811401367
109,0,263.0,9.0,254.0,8,2.171384811401367
110,1,263.0,9.0,254.0,8,2.171384811401367
111,0,263.0,9.0,254.0,8,2.171384811401367
112,0,263.0,9.0,254.0,8,2.171384811401367
113,0,263.0,9.0,254.0,8,2.171384811401367
114,0,263.0,9.0,254.0,8,2.171384811401367
115,0,263.0,9.0,254.0,8,2.171384811401367
116,-1,263.0,9.0,254.0,8,2.171384811401367
117,0,263.0,9.0,254.0,8,2.171384811401367
118,0,263.0,9.0,254.0,8,2.171384811401367
119,0,263.0,9.0,254.0,8,2.171384811401367
120,0,263.0,9.0,254.0,8,2.171384811401367
121,1,263.0,9.0,254.0,8,2.171384811401367
122,0,263.0,9.0,254.0,8,2.171384811401367
123,0,263.0,9.0,254.0,8,2.171384811401367
124,0,263.0,9.0,254.0,8,2.171384811401367
125,0,263.0,9.0,254.0,8,2.171384811401367
126,0,263.0,9.0,254.0,8,2.171384811401367
