buffer_id,Buffer_times,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
1,2.0,4440.0,1589.0,2851.0,20,16.18675971031189
2,1.0,4440.0,1589.0,2851.0,20,16.18675971031189
3,1.0,4440.0,1589.0,2851.0,20,16.18675971031189
4,2.0,4440.0,1589.0,2851.0,20,16.18675971031189
5,2.0,4440.0,1589.0,2851.0,20,16.18675971031189
6,2.0,4440.0,1589.0,2851.0,20,16.18675971031189
7,1.0,4440.0,1589.0,2851.0,20,16.18675971031189
8,1.0,4440.0,1589.0,2851.0,20,16.18675971031189
9,1.0,4440.0,1589.0,2851.0,20,16.18675971031189
10,1.0,4440.0,1589.0,2851.0,20,16.18675971031189
11,3.0,4440.0,1589.0,2851.0,20,16.18675971031189
12,1.0,4440.0,1589.0,2851.0,20,16.18675971031189
13,3.0,4440.0,1589.0,2851.0,20,16.18675971031189
14,2.0,4440.0,1589.0,2851.0,20,16.18675971031189
15,2.0,4440.0,1589.0,2851.0,20,16.18675971031189
16,2.0,4440.0,1589.0,2851.0,20,16.18675971031189
17,1.0,4440.0,1589.0,2851.0,20,16.18675971031189
18,2.0,4440.0,1589.0,2851.0,20,16.18675971031189
19,1.0,4440.0,1589.0,2851.0,20,16.18675971031189
20,3.0,4440.0,1589.0,2851.0,20,16.18675971031189
21,1.0,4440.0,1589.0,2851.0,20,16.18675971031189
22,1.0,4440.0,1589.0,2851.0,20,16.18675971031189
23,2.0,4440.0,1589.0,2851.0,20,16.18675971031189
24,2.0,4440.0,1589.0,2851.0,20,16.18675971031189
25,0.0,4440.0,1589.0,2851.0,20,16.18675971031189
26,2.0,4440.0,1589.0,2851.0,20,16.18675971031189
27,1.0,4440.0,1589.0,2851.0,20,16.18675971031189
28,1.0,4440.0,1589.0,2851.0,20,16.18675971031189
29,1.0,4440.0,1589.0,2851.0,20,16.18675971031189
30,1.0,4440.0,1589.0,2851.0,20,16.18675971031189
31,1.0,4440.0,1589.0,2851.0,20,16.18675971031189
32,1.0,4440.0,1589.0,2851.0,20,16.18675971031189
33,1.0,4440.0,1589.0,2851.0,20,16.18675971031189
34,1.0,4440.0,1589.0,2851.0,20,16.18675971031189
35,2.0,4440.0,1589.0,2851.0,20,16.18675971031189
36,5.0,4440.0,1589.0,2851.0,20,16.18675971031189
37,0.0,4440.0,1589.0,2851.0,20,16.18675971031189
38,3.0,4440.0,1589.0,2851.0,20,16.18675971031189
39,1.0,4440.0,1589.0,2851.0,20,16.18675971031189
40,2.0,4440.0,1589.0,2851.0,20,16.18675971031189
41,1.0,4440.0,1589.0,2851.0,20,16.18675971031189
42,1.0,4440.0,1589.0,2851.0,20,16.18675971031189
43,0.0,4440.0,1589.0,2851.0,20,16.18675971031189
44,1.0,4440.0,1589.0,2851.0,20,16.18675971031189
45,1.0,4440.0,1589.0,2851.0,20,16.18675971031189
46,2.0,4440.0,1589.0,2851.0,20,16.18675971031189
47,3.0,4440.0,1589.0,2851.0,20,16.18675971031189
48,1.0,4440.0,1589.0,2851.0,20,16.18675971031189
49,3.0,4440.0,1589.0,2851.0,20,16.18675971031189
50,1.0,4440.0,1589.0,2851.0,20,16.18675971031189
51,3.0,4440.0,1589.0,2851.0,20,16.18675971031189
52,1.0,4440.0,1589.0,2851.0,20,16.18675971031189
53,6.0,4440.0,1589.0,2851.0,20,16.18675971031189
