buffer_id,Buffer_times,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
1,6.0,3432.0,1129.0,2303.0,4,12.786977529525757
2,4.0,3432.0,1129.0,2303.0,4,12.786977529525757
3,3.0,3432.0,1129.0,2303.0,4,12.786977529525757
4,7.0,3432.0,1129.0,2303.0,4,12.786977529525757
5,8.0,3432.0,1129.0,2303.0,4,12.786977529525757
6,3.0,3432.0,1129.0,2303.0,4,12.786977529525757
7,506.0,3432.0,1129.0,2303.0,4,12.786977529525757
8,9.0,3432.0,1129.0,2303.0,4,12.786977529525757
9,9.0,3432.0,1129.0,2303.0,4,12.786977529525757
10,6.0,3432.0,1129.0,2303.0,4,12.786977529525757
11,0.0,3432.0,1129.0,2303.0,4,12.786977529525757
12,1.0,3432.0,1129.0,2303.0,4,12.786977529525757
13,10.0,3432.0,1129.0,2303.0,4,12.786977529525757
14,5.0,3432.0,1129.0,2303.0,4,12.786977529525757
15,7.0,3432.0,1129.0,2303.0,4,12.786977529525757
16,3.0,3432.0,1129.0,2303.0,4,12.786977529525757
17,1.0,3432.0,1129.0,2303.0,4,12.786977529525757
18,13.0,3432.0,1129.0,2303.0,4,12.786977529525757
19,0.0,3432.0,1129.0,2303.0,4,12.786977529525757
20,5.0,3432.0,1129.0,2303.0,4,12.786977529525757
21,3.0,3432.0,1129.0,2303.0,4,12.786977529525757
22,4.0,3432.0,1129.0,2303.0,4,12.786977529525757
23,3.0,3432.0,1129.0,2303.0,4,12.786977529525757
24,0.0,3432.0,1129.0,2303.0,4,12.786977529525757
25,1.0,3432.0,1129.0,2303.0,4,12.786977529525757
26,3.0,3432.0,1129.0,2303.0,4,12.786977529525757
27,6.0,3432.0,1129.0,2303.0,4,12.786977529525757
28,11.0,3432.0,1129.0,2303.0,4,12.786977529525757
29,6.0,3432.0,1129.0,2303.0,4,12.786977529525757
30,9.0,3432.0,1129.0,2303.0,4,12.786977529525757
31,8.0,3432.0,1129.0,2303.0,4,12.786977529525757
32,3.0,3432.0,1129.0,2303.0,4,12.786977529525757
33,12.0,3432.0,1129.0,2303.0,4,12.786977529525757
34,7.0,3432.0,1129.0,2303.0,4,12.786977529525757
35,3.0,3432.0,1129.0,2303.0,4,12.786977529525757
36,0.0,3432.0,1129.0,2303.0,4,12.786977529525757
37,0.0,3432.0,1129.0,2303.0,4,12.786977529525757
38,7.0,3432.0,1129.0,2303.0,4,12.786977529525757
39,3.0,3432.0,1129.0,2303.0,4,12.786977529525757
40,5.0,3432.0,1129.0,2303.0,4,12.786977529525757
41,0.0,3432.0,1129.0,2303.0,4,12.786977529525757
42,2.0,3432.0,1129.0,2303.0,4,12.786977529525757
43,5.0,3432.0,1129.0,2303.0,4,12.786977529525757
44,11.0,3432.0,1129.0,2303.0,4,12.786977529525757
