buffer_id,Buffer_times,y_local_reg,telegate_cost,teledata_cost,num_qpu,time
1,-1,422,0,422,10,3.8519790172576904
2,-1,422,0,422,10,3.8519790172576904
3,-1,422,0,422,10,3.8519790172576904
4,-1,422,0,422,10,3.8519790172576904
5,-1,422,0,422,10,3.8519790172576904
6,-1,422,0,422,10,3.8519790172576904
7,-1,422,0,422,10,3.8519790172576904
8,-1,422,0,422,10,3.8519790172576904
9,-1,422,0,422,10,3.8519790172576904
10,-1,422,0,422,10,3.8519790172576904
11,-1,422,0,422,10,3.8519790172576904
12,-1,422,0,422,10,3.8519790172576904
13,0,422,0,422,10,3.8519790172576904
14,0,422,0,422,10,3.8519790172576904
15,0,422,0,422,10,3.8519790172576904
16,0,422,0,422,10,3.8519790172576904
17,0,422,0,422,10,3.8519790172576904
18,0,422,0,422,10,3.8519790172576904
19,0,422,0,422,10,3.8519790172576904
20,0,422,0,422,10,3.8519790172576904
21,0,422,0,422,10,3.8519790172576904
22,0,422,0,422,10,3.8519790172576904
23,0,422,0,422,10,3.8519790172576904
24,0,422,0,422,10,3.8519790172576904
25,0,422,0,422,10,3.8519790172576904
26,0,422,0,422,10,3.8519790172576904
27,0,422,0,422,10,3.8519790172576904
28,0,422,0,422,10,3.8519790172576904
29,0,422,0,422,10,3.8519790172576904
30,0,422,0,422,10,3.8519790172576904
31,0,422,0,422,10,3.8519790172576904
32,-1,422,0,422,10,3.8519790172576904
33,0,422,0,422,10,3.8519790172576904
34,-1,422,0,422,10,3.8519790172576904
35,0,422,0,422,10,3.8519790172576904
36,-1,422,0,422,10,3.8519790172576904
37,0,422,0,422,10,3.8519790172576904
38,0,422,0,422,10,3.8519790172576904
39,0,422,0,422,10,3.8519790172576904
40,0,422,0,422,10,3.8519790172576904
41,0,422,0,422,10,3.8519790172576904
42,0,422,0,422,10,3.8519790172576904
43,0,422,0,422,10,3.8519790172576904
44,-1,422,0,422,10,3.8519790172576904
45,0,422,0,422,10,3.8519790172576904
46,0,422,0,422,10,3.8519790172576904
47,0,422,0,422,10,3.8519790172576904
48,-1,422,0,422,10,3.8519790172576904
49,0,422,0,422,10,3.8519790172576904
50,0,422,0,422,10,3.8519790172576904
51,0,422,0,422,10,3.8519790172576904
52,0,422,0,422,10,3.8519790172576904
53,0,422,0,422,10,3.8519790172576904
54,0,422,0,422,10,3.8519790172576904
55,0,422,0,422,10,3.8519790172576904
56,0,422,0,422,10,3.8519790172576904
57,0,422,0,422,10,3.8519790172576904
58,0,422,0,422,10,3.8519790172576904
59,0,422,0,422,10,3.8519790172576904
60,0,422,0,422,10,3.8519790172576904
61,0,422,0,422,10,3.8519790172576904
62,1,422,0,422,10,3.8519790172576904
63,0,422,0,422,10,3.8519790172576904
64,-1,422,0,422,10,3.8519790172576904
65,0,422,0,422,10,3.8519790172576904
66,-1,422,0,422,10,3.8519790172576904
67,0,422,0,422,10,3.8519790172576904
68,-1,422,0,422,10,3.8519790172576904
69,0,422,0,422,10,3.8519790172576904
70,0,422,0,422,10,3.8519790172576904
71,0,422,0,422,10,3.8519790172576904
72,0,422,0,422,10,3.8519790172576904
73,0,422,0,422,10,3.8519790172576904
74,0,422,0,422,10,3.8519790172576904
75,0,422,0,422,10,3.8519790172576904
76,0,422,0,422,10,3.8519790172576904
77,2,422,0,422,10,3.8519790172576904
78,0,422,0,422,10,3.8519790172576904
79,0,422,0,422,10,3.8519790172576904
80,0,422,0,422,10,3.8519790172576904
81,1,422,0,422,10,3.8519790172576904
82,0,422,0,422,10,3.8519790172576904
83,1,422,0,422,10,3.8519790172576904
84,0,422,0,422,10,3.8519790172576904
85,0,422,0,422,10,3.8519790172576904
86,0,422,0,422,10,3.8519790172576904
87,0,422,0,422,10,3.8519790172576904
88,0,422,0,422,10,3.8519790172576904
89,0,422,0,422,10,3.8519790172576904
90,0,422,0,422,10,3.8519790172576904
91,0,422,0,422,10,3.8519790172576904
92,0,422,0,422,10,3.8519790172576904
93,0,422,0,422,10,3.8519790172576904
94,0,422,0,422,10,3.8519790172576904
95,0,422,0,422,10,3.8519790172576904
